shelter_id,shelter_na,address_1,city,county_par,fips_code,state,zip,mail_addr_,mailing_ad,mailing__1,mailing_ci,mailing_co,mailing_st,mailing_zi,facility_u,evacuation,post_impac,ada_compli,wheelchair,pet_accomm,pet_acco_1,generator_,self_suffi,latitude,longitude,in_100_yr_,in_500_yr_,in_surge_s,pre_landfa,shelter_co,org_organi,org_orga_1,org_main_p,org_fax,org_email,org_hotlin,org_other_,org_addres,org_city,org_state,org_zip,org_poc_na,org_poc_ph,org_poc_af,org_poc_em,org_hours_,population,incident_i,shelter_st,shelter_op,shelter_cl,reporting_,general_po,medical_ne,other_popu,other_po_1,total_popu,pet_popula,incident_n,incident_1,incident_c,objectid,score,status,match_type,loc_name,geox,geoy,facility_t,subfacilit,data_sourc,geometry
183824,Barnum/waltersville School Campus,495 Waterview St,BRIDGEPORT,FAIRFIELD,,CT,06608,YES,,,,,,,BOTH,664.0,244.0,,YES,,,YES,NO,41.183525100000004,-73.17382571,YES,,YES,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,201.0,CLOSED,2020/06/24,2010/06/28,OVERNIGHT,0.0,0.0,0.0,,0.0,0.0,#CT 0610-01,CT 0610 Area1 Storm & Power Outage,OST,700335,100.0,M,A,Street,-73.17382571,41.183525100000004,SHELTER,GENPOPSHEL,0.0,POINT (-73.17382571099995 41.18352510400007)
183987,East Haven High School,35 WHEELBARROW  LANE,EAST HAVEN,NEW HAVEN,,CT,06512,NO,,,,,,,EVAC,0.0,0.0,,,,,YES,YES,41.32536155,-72.83297272,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,627.0,CLOSED,2020/10/28,,OVERNIGHT,0.0,0.0,,,0.0,,57181,Hurricane Irene 8/11 - CT,HUR,700367,100.0,M,A,Street,-72.83297272,41.32536155,SHELTER,GENPOPSHEL,0.0,POINT (-72.83297272399994 41.32536155300005)
183918,Colebrook Center Fire Department,36 Riverton Rd,COLEBROOK,LITCHFIELD,,CT,06021,NO,,,,,,,BOTH,56.0,28.0,,,,,YES,,41.97554278,-73.04254441,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700369,100.0,M,A,Street,-73.04254441,41.97554278,SHELTER,GENPOPSHEL,0.0,POINT (-73.04254441199998 41.975542777000044)
184101,HARTLAND PUBLIC LIBRARY,61 CENTER ST,WEST HARTLAND,HARTFORD,,CT,06091,NO,,,,,,,BOTH,45.0,22.0,,,,,,,41.986068229999994,-72.98372709,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700390,100.0,M,A,Street,-72.98372709,41.986068229999994,SHELTER,GENPOPSHEL,0.0,POINT (-72.98372709099993 41.98606823000006)
184521,Burlington Town Hall,200 SPEILMAN HWY,BURLINGTON,HARTFORD,,CT,06013,NO,,,,,,,BOTH,40.0,20.0,,,,,YES,,41.77191733,-72.95186435000001,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,,CLOSED,,,,,,,,,,,,,700422,100.0,M,A,GPS,-72.95186435000001,41.77191733,SHELTER,OTHER,0.0,POINT (-72.95186435399995 41.77191733300003)
184451,SOUTH KENT SCHOOL,40 BULLS BRIDGE RD,KENT,LITCHFIELD,,CT,06757,NO,,,,,,,POST,0.0,180.0,,,,,,,41.67622301,-73.47548278,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700542,100.0,M,A,Street,-73.47548278,41.67622301,SHELTER,GENPOPSHEL,0.0,POINT (-73.47548277899995 41.67622300600004)
184282,Newington High School,605 WILLARD ST,NEWINGTON,HARTFORD,,CT,06111,NO,,,,,,,BOTH,628.0,314.0,,,,,,,41.701553860000004,-72.73466613,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/30,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,700648,100.0,M,A,GPS,-72.73466613,41.701553860000004,SHELTER,GENPOPSHEL,0.0,POINT (-72.73466613399995 41.70155386000005)
183863,BROOKLYN COMMUNITY CENTER,31 TIFFANY ST,BROOKLYN,WINDHAM,,CT,06234,NO,,,,,,,BOTH,120.0,33.0,,,,,,,41.79941583,-71.888024,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700667,100.0,M,A,Street,-71.888024,41.79941583,SHELTER,GENPOPSHEL,0.0,POINT (-71.88802399799994 41.79941583100003)
183864,Brooklyn Middle School,119 GORMAN ST,BROOKLYN,WINDHAM,,CT,06234,NO,,,,,,,BOTH,860.0,275.0,,YES,,,YES,YES,41.7855463,-71.93459396,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700668,100.0,M,A,Street,-71.93459396,41.7855463,SHELTER,GENPOPSHEL,0.0,POINT (-71.93459396199995 41.785546295000074)
184344,Pleasant Valley United Methodist Church,93 East River Rd,NORTH CANTON,HARTFORD,,CT,06059,YES,,,,,,,EVAC,50.0,0.0,,,,,,,41.82817687,-72.92576321,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700748,100.0,M,A,Street,-72.92576321,41.82817687,SHELTER,GENPOPSHEL,0.0,POINT (-72.92576320599994 41.828176865000046)
184420,SECOND CONGREGATIONAL CHURCH,202 CENTER ST,WEST HARTLAND,HARTFORD,,CT,06091,YES,,,,,,,EVAC,22.0,0.0,,,,,,,42.006509560000005,-72.97100710000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700792,100.0,M,A,Street,-72.97100710000001,42.006509560000005,SHELTER,GENPOPSHEL,0.0,POINT (-72.97100709899996 42.006509556000026)
184313,OAKDALE FIRE DEPT,444 CHAPEL HILL RD,OAKDALE,NEW LONDON,,CT,06370,NO,,,,,,,BOTH,100.0,40.0,,YES,,,,,41.47074763,-72.20459989999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700828,100.0,M,A,Street,-72.20459989999999,41.47074763,SHELTER,GENPOPSHEL,0.0,POINT (-72.20459990099994 41.47074762800003)
183821,BARKHAMSTED EAST FIREHOUSE,54 Nort Canton Rd (RT 179),BARKHAMSTED,LITCHFIELD,,CT,06063,YES,,,,,,,BOTH,81.0,40.0,,YES,,,YES,YES,41.919951569999995,-72.90672911,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700849,100.0,M,A,Street,-72.90672911,41.919951569999995,SHELTER,GENPOPSHEL,0.0,POINT (-72.90672910899997 41.919951565000076)
183907,CHURCH OF THE RISEN SAVIOR,9 ELLINGTON ST,VERNON ROCKVILLE,TOLLAND,,CT,06066,NO,,,,,,,BOTH,95.0,47.0,,YES,,,,,41.87060056,-72.45038002,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700870,100.0,M,A,Street,-72.45038002,41.87060056,SHELTER,GENPOPSHEL,0.0,POINT (-72.45038002399997 41.870600556000056)
183999,EASTFORD ELEMENTARY SCHOOL,12 WESTFORD RD,EASTFORD,WINDHAM,,CT,06242,NO,,,,,,,BOTH,279.0,139.0,,,,,YES,,41.90243205,-72.08198028000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700893,100.0,M,A,Street,-72.08198028000001,41.90243205,SHELTER,GENPOPSHEL,0.0,POINT (-72.08198027799995 41.90243205000007)
183836,BETHEL MIDDLE SCHOOL,600 WHITTLESEY DR,BETHEL,FAIRFIELD,,CT,06801,NO,,,,,,,EVAC,400.0,200.0,,,,,,,41.38505323,-73.39684624,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700898,100.0,M,A,Street,-73.39684624,41.38505323,SHELTER,GENPOPSHEL,0.0,POINT (-73.39684624099993 41.38505323100003)
184415,SCOTLAND FIRE DEPT,47 BROOK RD,SCOTLAND,WINDHAM,,CT,06264,NO,,,,,,,BOTH,185.0,91.0,,YES,,,YES,YES,41.70206783,-72.08208040999999,,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700928,100.0,M,A,Street,-72.08208040999999,41.70206783,SHELTER,GENPOPSHEL,0.0,POINT (-72.08208040699998 41.702067827000064)
184370,REED INTERMEDIATE SCHOOL,3 TRADES LN,NEWTOWN,FAIRFIELD,,CT,06470,NO,,,,,,,EVAC,500.0,250.0,,,,,,,41.40438483,-73.28770289,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,700971,100.0,M,A,Street,-73.28770289,41.40438483,SHELTER,OTHER,0.0,POINT (-73.28770288999993 41.40438482700006)
183867,Washington Bryan Memorial Town Hall,2 BRYAN PLAZA,WASHINGTON DEPOT,LITCHFIELD,,CT,06794,NO,,,,,,,POST,200.0,100.0,,,,,,,41.64091877,-73.31924649999999,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,656.0,CLOSED,2020/10/30,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,701131,100.0,M,A,Street,-73.31924649999999,41.64091877,SHELTER,OTHER,0.0,POINT (-73.31924650199994 41.64091877100003)
184017,FAIL HAVEN MIDDLE SCHOOL,164 GRAND AVENUE,New Haven,NEW HAVEN,,CT,06513,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.30921301,-72.89282838999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701229,76.0,M,A,GPS,-72.89282838999999,41.30921301,SHELTER,GENPOPSHEL,0.0,POINT (-72.89282838799994 41.309213011000054)
184351,Portland High School,"95 High Street, Portland, CT",PORTLAND,MIDDLESEX,,CT,06480,NO,,,,,,,EVAC,0.0,0.0,,,,,,,41.5819322,-72.62472873,,,,,GENERAL,121602.0,MIDDLESEX CENTRAL CONNECTICUT CHAPTER,,,,,,97 Broad Street,Middletown,CT,6457,,,,,8,GENERAL,0.0,CLOSED,2020/10/31,,,0.0,0.0,0.0,,0.0,0.0,,,,701245,100.0,M,A,Street,-72.62472873,41.5819322,SHELTER,GENPOPSHEL,0.0,POINT (-72.62472872499995 41.58193219800006)
183916,COLEBROOK CONGREGATIONAL CHURCH,471 SMITH HILL RD,COLEBROOK,LITCHFIELD,,CT,06021,NO,,,,,,,EVAC,31.0,0.0,,,,,,,41.98694976,-73.09197053999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701267,100.0,M,A,Street,-73.09197053999999,41.98694976,SHELTER,GENPOPSHEL,0.0,POINT (-73.09197053899999 41.98694976100006)
183980,EAST GRANBY CONGREGATIONAL CHURCH,CHURCH RD,EAST GRANBY,HARTFORD,,CT,06026,NO,,,,,,,BOTH,76.0,38.0,,,,,,,41.9407728,-72.72518559,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701334,100.0,M,A,Street,-72.72518559,41.9407728,SHELTER,GENPOPSHEL,0.0,POINT (-72.72518558499996 41.940772802000026)
184239,MAX E MURANUNICK SENIOR CITIZEN CENTER,22-26 WEST MAIN ST,MERIDEN,NEW HAVEN,,CT,06451,NO,,,,,,,EVAC,350.0,60.0,,,,,,,41.53819208,-72.80338828,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2015/01/26,,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,701343,100.0,M,A,Street,-72.80338828,41.53819208,SHELTER,GENPOPSHEL,0.0,POINT (-72.80338827599996 41.538192078000066)
184561,WASHINGTON DEPOT FIRE HOUSE,109 BEE BROOK POND RT 47,WASHINGTON DEPOT,LITCHFIELD,,CT,06794,NO,,,,,,,EVAC,100.0,50.0,,,,,,,41.655025460000005,-73.31819982,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701400,100.0,M,A,Street,-73.31819982,41.655025460000005,SHELTER,OTHER,0.0,POINT (-73.31819981799998 41.65502545600003)
184011,ELMWOOD COMMUNITY CENTER,1106 NEW BRITAIN AVE,WEST HARTFORD,HARTFORD,,CT,06110,NO,,,,,,,EVAC,168.0,0.0,,,,,YES,,41.73217652,-72.73046974,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2019/08/27,,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,701459,100.0,M,A,GPS,-72.73046974,41.73217652,SHELTER,GENPOPSHEL,0.0,POINT (-72.73046974199997 41.73217651900006)
183872,Bunnell High School,1 Bulldog Lane,STRATFORD,FAIRFIELD,,CT,06614,YES,,,,,,,BOTH,735.0,567.0,,YES,,,YES,NO,41.22582874,-73.1362448,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,589.0,CLOSED,2020/10/28,,OVERNIGHT,0.0,0.0,,,0.0,,3594,Hurricane Irene 8/11 New England,HUR,701542,100.0,M,A,Street,-73.1362448,41.22582874,SHELTER,GENPOPSHEL,0.0,POINT (-73.13624479799995 41.22582874400007)
183873,Burlington Fire Department,719 George Washington Pkwy,BURLINGTON,HARTFORD,,CT,06013,NO,,,,,,,BOTH,89.0,44.0,,,,,YES,,41.76663146,-72.96049606000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701543,100.0,M,A,Street,-72.96049606000001,41.76663146,SHELTER,GENPOPSHEL,0.0,POINT (-72.96049605699994 41.76663146000004)
184378,RIDGEFIELD H S,700 N SALEM RD,RIDGEFIELD,FAIRFIELD,,CT,06877,NO,,,,,,,EVAC,1000.0,1000.0,,,,,,,41.325286850000005,-73.5284237,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701559,100.0,M,A,Street,-73.5284237,41.325286850000005,SHELTER,OTHER,0.0,POINT (-73.52842370299999 41.32528685400007)
184111,Bolton HERRICK PARK,28 HEBRON Rd,BOLTON,TOLLAND,,CT,06043,NO,,,,,,,EVAC,45.0,0.0,,,,,,,41.76517533,-72.43282527,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2020/10/30,,,0.0,0.0,0.0,,0.0,0.0,,,,701595,100.0,M,A,Street,-72.43282527,41.76517533,SHELTER,GENPOPSHEL,0.0,POINT (-72.43282527299993 41.765175328000055)
183973,DUNBAR HILL SCHOOL,315 LANE STREET,HAMDEN,NEW HAVEN,,CT,06514,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.36653467,-72.94097459,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701600,100.0,M,A,GPS,-72.94097459,41.36653467,SHELTER,GENPOPSHEL,0.0,POINT (-72.94097459099999 41.36653466700005)
339692,Mansfield Community Center,4 South Eagleville Rd.,MANSFIELD,TOLLAND,,CT,06268,NO,,,,,,,BOTH,300.0,150.0,,,,,,,41.80103539,-72.24124633000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/30,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,701877,100.0,M,A,GPS,-72.24124633000001,41.80103539,SHELTER,GENPOPSHEL,101.0,POINT (-72.24124633199995 41.80103538700007)
184579,West Side Middle School,250 BANDEGEE ROAD,GROTON,NEW LONDON,,CT,06340,YES,,,,,,,BOTH,600.0,400.0,,YES,,,,,41.343096360000004,-72.06883606999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,701886,100.0,M,A,Street,-72.06883606999999,41.343096360000004,SHELTER,GENPOPSHEL,0.0,POINT (-72.06883606599996 41.34309636000006)
184518,Totoket Valley Elementary School,1388 MIDDLETOWN AVE (RT 17),NORTHFORD,NEW HAVEN,,CT,06472,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.39223793,-72.79235357,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702274,100.0,M,A,Street,-72.79235357,41.39223793,SHELTER,GENPOPSHEL,0.0,POINT (-72.79235357299996 41.392237925000074)
184225,MANCHESTER HIGH SCHOOL,134 EAST MIDDLE TPKE,MANCHESTER,HARTFORD,,CT,06040,NO,,,,,,,BOTH,1767.0,415.0,,,,,NO,NO,41.782712769999996,-72.52931787,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/31,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,702389,100.0,T,A,Street,-72.52931787,41.782712769999996,SHELTER,GENPOPSHEL,0.0,POINT (-72.52931787199998 41.782712770000046)
184295,North Canton United Methodist Church,3 CASE ST,NORTH CANTON,HARTFORD,,CT,06059,NO,,,,,,,EVAC,120.0,0.0,,,,,,,41.89993553,-72.89190428,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702406,100.0,M,A,Street,-72.89190428,41.89993553,SHELTER,GENPOPSHEL,0.0,POINT (-72.89190427999995 41.899935533000075)
184484,STONY HILL FIRE HOUSE,RT 6 STONY HILL RD,BETHEL,FAIRFIELD,,CT,06801,NO,,,,,,,EVAC,100.0,50.0,,,,,,,41.41685814,-73.40045656000001,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702466,100.0,M,A,GPS,-73.40045656000001,41.41685814,SHELTER,OTHER,0.0,POINT (-73.40045656199999 41.41685813500004)
184406,Saint Phillip Parish Center,64 Pompey Hollow Road,ASHFORD,WINDHAM,,CT,06278,YES,,,,,,,EVAC,100.0,0.0,,,,,,,41.86348843,-72.16260298,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702544,100.0,M,A,Street,-72.16260298,41.86348843,SHELTER,GENPOPSHEL,0.0,POINT (-72.16260297899998 41.86348842700005)
330668,Stafford Middle School,21 Leventhal Run,STAFFORD SPRINGS,TOLLAND,,CT,06076,YES,21 Leventhal Run,,STAFFORD SPRINGS,,CT,6076,BOTH,330.0,165.0,,YES,,,YES,YES,41.972015070000005,-72.30291815999999,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/31,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,702648,100.0,M,A,Street,-72.30291815999999,41.972015070000005,SHELTER,GENPOPSHEL,0.0,POINT (-72.30291815699997 41.972015068000076)
184448,SOMERS ELEMENTARY SCHOOL,55 NINTH DISTRICT RD,SOMERS,TOLLAND,,CT,06071,NO,,,,,,,BOTH,590.0,295.0,,,,,YES,,41.980546939999996,-72.46389074000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702730,100.0,M,A,Street,-72.46389074000001,41.980546939999996,SHELTER,GENPOPSHEL,0.0,POINT (-72.46389074399997 41.980546943000036)
184018,FAIR HAVEN MIDDLE SCHOOL,164 GRAND AVENUE,NEW HAVEN,NEW HAVEN,,CT,06513,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.30921301,-72.89282838999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702754,76.0,M,A,GPS,-72.89282838999999,41.30921301,SHELTER,GENPOPSHEL,0.0,POINT (-72.89282838799994 41.309213011000054)
184227,MANCHESTER SENIOR CENTER,549 EAST MIDDLE TURNPIKE,MANCHESTER,HARTFORD,,CT,06040,NO,,,,,,,BOTH,205.0,90.0,,YES,,,YES,YES,41.78105775,-72.54969329,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2013/10/12,,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,702792,100.0,T,A,Street,-72.54969329,41.78105775,SHELTER,GENPOPSHEL,0.0,POINT (-72.54969328499999 41.78105774900007)
183984,EAST HARTLAND FIRE HOUSE,32 SOUTH ST,EAST HARTLAND,HARTFORD,,CT,06027,NO,,,,,,,EVAC,50.0,0.0,,,,,YES,,41.99688628,-72.90780835999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702794,100.0,M,A,Street,-72.90780835999999,41.99688628,SHELTER,GENPOPSHEL,0.0,POINT (-72.90780836299996 41.996886276000055)
332534,Woodrow Wilson Jr. High School,Elm Street,MIDDLETOWN,MIDDLESEX,,CT,06457,NO,,,,,,,BOTH,386.0,120.0,,YES,,,NO,,41.550472740000004,-72.64045992,NO,,NO,,OTHER,121602.0,MIDDLESEX CENTRAL CONNECTICUT CHAPTER,,,,,,97 Broad Street,Middletown,CT,6457,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,702931,100.0,M,A,Street,-72.64045992,41.550472740000004,SHELTER,GENPOPSHEL,0.0,POINT (-72.64045992099994 41.550472736000074)
183840,BISHOP ELEMENTARY SCHOOL,526 EAST MAIN ST,NORWICH,NEW LONDON,,CT,06360,NO,,,,,,,BOTH,750.0,350.0,,YES,,,,,41.536316639999995,-72.05384112,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2018/03/22,,,0.0,0.0,0.0,,0.0,0.0,,,,702941,100.0,T,A,GPS,-72.05384112,41.536316639999995,SHELTER,GENPOPSHEL,0.0,POINT (-72.05384111799998 41.53631664100004)
